tweetid,authorid,content,lang,date,source,geo,retweetcount,likecount,quotecount
1554162468250738688,1547659805958893569,D9INEFOOTBALL7 7RCris EverythingCR7 Ronaldo can't beat relegated club Watford,en,20220801T17 49 42 000Z,Twitter Android,,0,23,0
1554162459937837057,1295660036577005570,Prime example newspaper bullshit Ten Hag allowed numerous players leave early MUFC ,en,20220801T17 49 40 000Z,Twitter Android,,0,0,0
1554162434876657664,1042497500228120576,UnitedStandMUFC choice appease us fans Ronaldo's heart Antony coming Greenwood indefinitely Rashford Martial might need time ,en,20220801T17 49 34 000Z,Twitter Web App,,0,0,0
1554162430900830208,1287718803510452224,newMovieBuff007 ronaldombdhf Happy birthday Viking Bro,en,20220801T17 49 33 000Z,Twitter Android,,0,0,0
1554162416417644545,1541048201557442560,beyondTrent YoungSavage3o2 GTMessiFC mean ronaldo top 50,en,20220801T17 49 29 000Z,Twitter Android,,0,1,0
1554162415306260481,1430998040807157769,"agujiwitahoodie deluded, Ronaldo dickriding, Man Utd fans wouldn't get Ratio Ur white ",en,20220801T17 49 29 000Z,Twitter Android,,0,1,0
1554162383786057728,1506248611411251209," If Lionel Messi wins 2 trophies, become player trophies world football history 42 Dani Alves 41 Messi 39 Iniesta 37 Maxwell 37 Pique 36 Giggs 34 C Ronaldo TDC2022 PSG LionelMessi NaijaBet ",en,20220801T17 49 21 000Z,Twitter Android,,4,19,0
1554162381567266816,1029112655808741381,TomKirwan12 either stick Havertz Broja risky could see us getting Cr7 sort areas,en,20220801T17 49 21 000Z,Twitter iPhone,,0,0,0
1554162359710945280,1300124298364030978,"Dannydnz2 TheRedsV2 UtdAlfieFC LeTrawler JonnyFX1 It's interesting guy comments trying slander DDG Ronaldo 2 good players last season guys rep didn't crap fits agenda's blame 2 players actually trying, smfh",en,20220801T17 49 16 000Z,Twitter Android,,0,1,0
1554162345529774081,1882672394,EPL Man Utd react Ronaldo leaves Old Trafford Ten Hag substitutes him ,en,20220801T17 49 12 000Z,WordPress com,,1,0,0
1554162289724604417,1118166315993268224,ateoafricano Is mj/bron closer messi/cr7,en,20220801T17 48 59 000Z,Twitter Android,,0,0,0
1554162278165012480,245533323,"sav4efc It I edging bets Watched quite closely Chsmps LG last season certainly give team lift Tarky,Godfrey putting tackles like Neville v Ronaldo steroids ",en,20220801T17 48 56 000Z,Twitter Android,,0,0,0
1554162271160614913,844838732016435200,preseason amp saw synergised players already Great fluidity midfield front line amp United need attacking reinforcements Currently one senior CF when/if Ronaldo leavesNot good enough Six days go Man Utd's squad looking thin ,en,20220801T17 48 55 000Z,Twitter Android,,0,0,0
1554162270787497984,1359629584916881410,"Nbanacho1 Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords Carried go Messi, Cristiano ",en,20220801T17 48 54 000Z,Twitter Android,,0,1,0
1554162250776190977,1133470316875927553,themarcoliboy Ronaldo couldn't Still ghosting united ,en,20220801T17 48 50 000Z,Twitter Android,,0,0,0
1554162249677373440,1529121484559491075,Toby23979790 culerhd Messilizer comparing Messi Ronaldo ,en,20220801T17 48 49 000Z,Twitter Android,,0,0,0
1554162215498190848,1518818299278155776,erlingtxt TimelineCR7 Never mess GOAT CRISTIANO RONALDO,en,20220801T17 48 41 000Z,Twitter iPhone,,0,6,0
1554162196313100288,2943169604,Media hating Ronaldo everything shows greatness If bad like ppl say wouldn’t try hard manipulate,en,20220801T17 48 37 000Z,Twitter iPhone,,0,1,0
1554162182568509446,1532161448239108099,lapulgafreak Tell Ronaldo king fact play Sunday,en,20220801T17 48 33 000Z,Twitter Android,,0,1,0
1554162173143834629,1541048201557442560,Tweelebs2022 GTMessiFC Nah Ronald soccer player saying messi neymar best got players like mbappe ronaldo lewendoski,en,20220801T17 48 31 000Z,Twitter Android,,0,0,0
1554162154642743297,1521952824615075841,"Omg I trying look Nicollas Romero I searched Ronaldo haikyuu, pinche pendeja ",en,20220801T17 48 27 000Z,Twitter Web App,,0,1,0
1554162137056026625,1461211108090519556,erlingtxt TimelineCR7 CR7 Es GOAT,en,20220801T17 48 23 000Z,Twitter iPhone,,0,7,0
1554162125609832448,1501442304518803458,Golchapratham1 leakcr7 SaraFCBi hard plugged people liked reply,en,20220801T17 48 20 000Z,Twitter Android,,0,3,0
1554162095385608194,295679768,NOTMOTD buy ronaldo Messi Wish ,en,20220801T17 48 13 000Z,Twitter iPhone,,0,1,0
1554162084077867008,1544706329725620225,LoonaStanEve footbalIrecords xavi iniesta carried messi scoring solo gosls said messi assists combined didnt carry didnt modric snd kroos carry ronaldo ,en,20220801T17 48 10 000Z,Twitter iPhone,,0,0,0
1554162070488322049,1427745829599813643,kelvinotuobi alimophilip reason I love Messi even Ronaldo greatest goal score,en,20220801T17 48 07 000Z,Twitter iPhone,,0,2,0
1554162059872542720,1289104580614197248,justhenryy GhanaRonaldo Rufayi ans 6 sha,en,20220801T17 48 04 000Z,Twitter Android,,0,0,0
1554162052851240962,1127876539675283458,UnitedStandMUFC I would eventhough I would prefer Antony Seako given Martial Ronaldo CF spot,en,20220801T17 48 02 000Z,Twitter iPhone,,0,2,0
1554162015324831751,1474990856453201921,CantonaCollars He’s brave like Ronaldo age Really exciting prospect ️,en,20220801T17 47 54 000Z,Twitter iPhone,,0,1,0
1554162008559435777,1252021314560327682,Oyindamoladey4u choolodgm carrillo69 TenSlag Lol first none lace Ronaldo boots plus didn’t watch game go watch golf,en,20220801T17 47 52 000Z,Twitter iPhone,,0,0,0
1554161991169736705,3293301028,DeadlineDayLive MailSport tell Mendes Ronaldo almost 40s,en,20220801T17 47 48 000Z,Twitter Android,,0,0,0
1554161990255378433,1538631957877248005,MadeiraCakes daily reminder Ronaldo rp1st,en,20220801T17 47 48 000Z,Twitter Android,,0,9,0
1554161886068973572,25389560,sportbible Real Ronaldo every time ,en,20220801T17 47 23 000Z,Twitter Android,,0,0,0
1554161882289905666,625630467,Squawka arrival Eriksen benefit Rashford Cr7 staying ,en,20220801T17 47 22 000Z,Twitter iPhone,,0,0,0
1554161873871704064,839173012674899968,The peak el classico messi ronaldo rivalry absolute goat rivalry man Nothing compares,en,20220801T17 47 20 000Z,Twitter Android,,0,0,0
1554161864543797248,258300296,GhanaRonaldo gnosisacademy11 kkrwilliams Gains rexagyei Zinchenkofc,en,20220801T17 47 18 000Z,Twitter Android,,0,0,0
1554161847577739264,1533441888488931330,UTDTrey CFCRaf2 employ ronaldo ,en,20220801T17 47 14 000Z,Twitter iPhone,,0,0,0
1554161838178406405,4021373524,"Alex Ferguson ""No one bigger club"" Alex Ferguson go meeting go follow Ronaldo talk ",en,20220801T17 47 11 000Z,Twitter Android,,1,1,0
1554161834022043649,1553759592139849728,"CristianoXtra Apart scoring tapins created hardwork teammates always camping box extra things ronaldo messi Messi scores ,assists playmake, best set pieces carry team get slandered penaldo get goat shouts scoring tapins ",en,20220801T17 47 10 000Z,Twitter Web App,,0,1,0
1554161825708740608,1544706329725620225,LoonaStanEve footbalIrecords ronaldo one less ucl elimination messi lol,en,20220801T17 47 08 000Z,Twitter iPhone,,0,0,0
1554161820876816384,996872851809624064,"DanThomasESPN Nedum, recall long ago Aubameyang left Arsenal match full time going shiny Lamborghini got lot criticism media, Ronaldo treated differently hes basically thing",en,20220801T17 47 07 000Z,Twitter Android,,0,0,0
1554161819836887040,1290574204648095745,bensandbach2003 Ash7 MythCristiano ShanviMessi It fake Messi better goal ratio Ronaldo,en,20220801T17 47 07 000Z,Twitter Android,,0,0,0
1554161798223478784,1245824751379066880,Ronaldo scaring Jezzabelle's away man ,en,20220801T17 47 02 000Z,Twitter iPhone,,0,0,0
1554161787628531712,1540379600466886656,Biswarup1997 Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords Ironic lost euros Olympics carried international finals,en,20220801T17 46 59 000Z,Twitter Android,,0,0,0
1554161779437191169,359894651,"What, like signed Ronaldo, Varane, Sancho etc Maybe problem United 10 years you’ve spent spent spent, idea spend, disrupting growth squad manages make misjudged recruitment ",en,20220801T17 46 57 000Z,Twitter iPhone,,1,3,0
1554161777075683329,413428207,EPL He's thinking Saha speaks Ronaldo joining Champions League club ,en,20220801T17 46 57 000Z,Echobox,,0,13,0
1554161767026028544,1551652185234354176,GirdhariThakre2 I Paulio Akant Please help treatment favorite footballers amp cricketers amp film actor cristiano ronaldo pual pugba salman khan sonu sood Glenn Maxwell virat kohli Yuvraj sing,en,20220801T17 46 54 000Z,Twitter Android,,0,1,0
1554161748487331841,1212234989007323136,Manchester United fans think mufc manutd epl football footballlive premierleague footballnews sports,en,20220801T17 46 50 000Z,Revive Social App,,0,0,0
1554161702073118720,1401593619375542274,hierro98 IconicCristiano ManuSainz Cristiano seriously think used mendes distract everyone even ronaldo kinda denied mf mendes really close ,en,20220801T17 46 39 000Z,Twitter Web App,,0,1,0
1554161680111771656,943134093868503045,"Ronaldo scoring 24 goals age 37 worst team hardest league, forever make proper GOAT alive ",en,20220801T17 46 34 000Z,Twitter iPhone,,77,257,0
1554161675955208192,1465673622635397123,footbalIrecords Ronaldo spamming shots 40 yards that’s ,en,20220801T17 46 33 000Z,Twitter iPhone,,0,0,0
1554161666505539584,853667952280965121,Babytysto africankingcr7 FAGalileo boluxxxx True,en,20220801T17 46 30 000Z,Twitter Android,,0,0,0
1554161646376984583,1366682864792842240,Cristiano Ronaldo’s Next Destination Revealed ,en,20220801T17 46 26 000Z,Twitter Web App,,0,0,0
1554161639120949248,1383927498954600467,Why can't Messi Ronaldo stans make peace ffs Enjoy careers coming ends soon Using Pessi penaldo tweet doesn't win debate It's really annoying see every tweet post social media,en,20220801T17 46 24 000Z,Twitter Android,,0,0,0
1554161621206982664,1466886975831650304,Man Utd sanction wantaway Cristiano Ronaldo leaving Old Trafford early ,en,20220801T17 46 20 000Z,WordPress com,,0,0,0
1554161614231769088,1476856767006994432,VettelAMR BelkaceFCB Ronaldo fan giving Barca acc follow shoutout something wrong ,en,20220801T17 46 18 000Z,Twitter Web App,,0,13,0
1554161599346364423,187955502,"UnitedAl7 Ronaldo currently player, show Complete contempt club…acting bigger reason quite simple amp obvious",en,20220801T17 46 14 000Z,Twitter iPhone,,0,0,0
1554161598448537600,1180846238389821440,Many happy returns day bro ronaldombdhf ,en,20220801T17 46 14 000Z,Twitter Android,,0,1,0
1554161591431708674,1508850187581771784,Let’s play game say word I’ll try guess footballer you’re describing example “Goat” Ronaldo Messi,en,20220801T17 46 12 000Z,Twitter iPhone,,0,4,8
1554161586582994944,1478360533338411072,IIKHUNE3216 KaizerChiefs Better Messi Ronaldo combined ,en,20220801T17 46 11 000Z,Twitter Android,,0,1,0
1554161546909175808,774747546958913536,One favourite replies dms “you’re victimizing Ronaldo” “making up” I say media I making ,en,20220801T17 46 02 000Z,Twitter iPhone,,4,65,0
1554161451610394624,25107913,UnitedStandMUFC Replacing Ronaldo one teenage forward additions wing ,en,20220801T17 45 39 000Z,Twitter iPhone,,0,0,0
1554161449307893760,1359629584916881410,"Nbanacho1 Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords loser standard,not ",en,20220801T17 45 39 000Z,Twitter Android,,0,1,0
1554161377933250561,4766078619,"MessilessLeo JoshuaUbeku Firstly,my mum would win title wit dat Juve team Secondly,Ronaldo never won UCL wit Juve amp goal records tied games Thirdly,give Messsi 148 games amp Ronaldo's records bcom nonexistent Fourthly,Ronaldo score 91goals na Messi Int'l Trophies",en,20220801T17 45 22 000Z,Twitter Android,,0,17,0
1554161374892277763,701138666962419712,NP It's Plenty burnaboy TheHomerun w Radio Ronaldo SheyeBanks ,en,20220801T17 45 21 000Z,Twitter Android,,0,2,0
1554161365421522945,1427685586173841412,CrniiiLabud PurePain07 LFCMike Cristiano Scoring French league equivalent Ronaldo scoring English championship ,en,20220801T17 45 19 000Z,Twitter Android,,0,0,0
1554161330491367424,111556576,Manchester United insist 'no issue' Cristiano Ronaldo leaving Old Trafford end Rayo Vallecano friendly ,en,20220801T17 45 10 000Z,SocialFlow,,6,122,4
1554161329845350402,813331598657474560,papielwino nanaamensah MessilessLeo JoshuaUbeku I see JoshuaUbeku told bring excuses you're really bringing You've defeated bring excuses Good y'all reasons Ronaldo GOAT ,en,20220801T17 45 10 000Z,Twitter Android,,0,0,0
1554161320693362688,1535915966710059008,"bensandbach2003 MythCristiano ShanviMessi 3 starters including Ronaldo played Also, Rayo Vallecano good team destroy every French team apart PSG there",en,20220801T17 45 08 000Z,Twitter Android,,0,0,0
1554161305207971843,160247418,EPL He’s thinking – Saha speaks Ronaldo joining Champions League club ,en,20220801T17 45 04 000Z,WordPress com,,0,0,0
1554161287210438657,1524595058,Ronaldo 'happy back' Man Utd Striker plays 45 minutes first appearance club 12 weeks 11 draw Rayo Vallecano Read football Ronaldo ManUtd TenHag ,en,20220801T17 45 00 000Z,TweetDeck,,0,2,0
1554161284907536384,1527570306000633858,I love moon back ️ CR7 CristianoRonaldo RealMadrid ,en,20220801T17 44 59 000Z,Twitter iPhone,,0,5,0
1554161276850507776,1494026991611359233,PrivvKaIim mean final anyone win stop making excuses Ronaldo defo played inferior teams finals well,en,20220801T17 44 57 000Z,Twitter Android,,0,0,0
1554161276309458944,1524504838452744194,yjunitedx2 ESPNFC thing Ronaldo year Europa league ,en,20220801T17 44 57 000Z,Twitter Android,,0,0,0
1554161276041023489,1370975899772977153,Ronaldo bad made fans insecure point they've gone way downplay last 4 titles he's won club country well ballon dor Knowing Messi never shit relief tbh,en,20220801T17 44 57 000Z,Twitter Android,,0,6,0
1554161275395084290,295058041,"The Transfer Show panel discuss possible destinations Cristiano Ronaldo, Manchester United striker's future yet resolved ",en,20220801T17 44 57 000Z,Twitter iPhone,1eccff5b77dbb122,0,0,0
1554161268550152192,1163692978172379136,HaychHax bossbaby0214 markgoldbridge UnitedStandMUFC Im surprise confident think said truth It like listen convo Ronaldo Ten Hag You're stir shit ,en,20220801T17 44 55 000Z,Twitter Web App,,0,0,0
1554161197007642632,1644965964,jordwalters Ronaldo acts like enjoys social media stuff even though he’s clearly said wants Least Pogba made clear ,en,20220801T17 44 38 000Z,Twitter iPhone,,0,0,0
1554161161968533505,1543899101435252737,CFCRaf2 Sell ziyech bri new RW paqueta Maddison Werner needs replaced cr7 I reckon De jong midfield then,en,20220801T17 44 30 000Z,Twitter iPhone,,0,0,0
1554161161788178432,1219538102177406976,EuropaLeague Ronaldo like wtf ,en,20220801T17 44 30 000Z,Twitter Android,,0,0,0
1554161122818887680,1202925814070874112,"DanThomasESPN jan, Cristiano Ronaldo top 5 players time",en,20220801T17 44 21 000Z,Twitter iPhone,,0,0,0
1554161117823483905,1379551578844192777,3upevilbackward TeekewFNBR Watch chances Ronaldo created players saying he’s levels Messi but,en,20220801T17 44 20 000Z,Twitter iPhone,,0,0,0
1554161104187637762,1473351579101110274,ronaldombdhf PakkaTollywood urstrulyMahesh PawanKalyan Background lo sound vinte mee paytms hurt avtharra babu,en,20220801T17 44 16 000Z,Twitter Android,,1,11,0
1554161097556594690,765964186845343744,phat7deuce DEndonino RONALDO ROWDIES,en,20220801T17 44 15 000Z,Twitter iPhone,,0,6,0
1554161065898000388,1182627845291630594,chikezirimjoyce Okay done GhanaRonaldo,en,20220801T17 44 07 000Z,Twitter iPhone,,0,46,0
1554161031798312961,1512375396515393537,percocot30 footbaIItheory Ratio Ronaldo finished,en,20220801T17 43 59 000Z,Twitter Android,,0,0,0
1554161023388631040,1496718110493392896,markgoldbridge Ronaldo start ahead Rashford,en,20220801T17 43 57 000Z,Twitter Android,,0,0,0
1554161018384826370,1548567476908302337,samiul7 Mrfooty10 TimelineCR7 fact messi 41 trophies 35 years old meanwhile ronaldo 37 32 trophies fastly fastly decline every club rejected far transfer window,en,20220801T17 43 56 000Z,Twitter Web App,,0,2,0
1554160971391836160,1526418825516056576,Manchester United play hardball Cristiano Ronaldo ,en,20220801T17 43 45 000Z,WordPress com,,0,0,0
1554160968745328647,2206032109,"I arrived today Portuguese island Madeira, I've realised it's birthplace Cristiano Ronaldo fact airport named probably alerted fact ",en,20220801T17 43 44 000Z,Twitter Web App,,0,2,0
1554160946976800771,1008490391115567112,ManUtd bennimccarthy17 support Benni hayi u Ronaldo abashwe,en,20220801T17 43 39 000Z,Twitter Android,,0,0,0
1554160942249906177,1275059334674710528,UTDTrey Calm CR7 attack finished 6th ,en,20220801T17 43 38 000Z,Twitter Web App,,1,236,1
1554160910142504961,2281326383,That story Ronaldo leaving match early without permission dumbest story I’ve read week he’d walk slowly load senior players sort display dissent It clear day he’d allowed go,en,20220801T17 43 30 000Z,Twitter iPhone,,15,65,0
1554160908489859072,1542614385880961027,"tweetbyking GhanaRonaldo Weytin u gain life, comot here",en,20220801T17 43 30 000Z,Twitter Android,,0,0,0
1554160885077270528,759011872657985542,Man Utd fans find every opportunity hate Ronaldo disgust ,en,20220801T17 43 24 000Z,Twitter iPhone,,0,0,0
1554160881826533376,1358861294468812813,Cr7 won 5 Ucls top scorer Messi won 3 UCLs top scorer Ronaldo 53 messi,en,20220801T17 43 23 000Z,Twitter Android,,0,2,0
1554160877884022784,1512808447934439425,Why I surprised Ronaldo dickrider doesnt allow anyone criticise guy chatting shit Maguire's name ,en,20220801T17 43 22 000Z,Twitter Android,,2,6,0
1554160828261220360,1202925814070874112,"DanThomasESPN Considering Ronaldo weak foot goals ever, best weak foot football history",en,20220801T17 43 11 000Z,Twitter iPhone,,0,1,0
1554160814537560065,388504022,"AnsariBill Yeah 100% half bad Ronaldo, golden boy seems get away it",en,20220801T17 43 07 000Z,Twitter iPhone,,0,0,0
1554160804773216256,963231286398734336,"scleary52 ESPNFC penalizing Ronaldo, Argentina would smacked Uruguay Eibar Yes bc Europe v competitive ",en,20220801T17 43 05 000Z,Twitter iPhone,,0,0,0
1554160795927420931,1384896991034019851,"kaleograph Messilizer know Ronaldo played epl messi la liga messi la liga played 520 scored 474 ronaldo played 292 scored 311, dont fckin talk shit, ronaldo spend much years la liga 2 teams league would smashed records more",en,20220801T17 43 03 000Z,Twitter Android,,0,0,0
1554160787605917697,1341133635655790595,GhanaRonaldo ilovetnc gnosisacademy11 kkrwilliams Retweet pinned tweet ️,en,20220801T17 43 01 000Z,Twitter Android,,1,3,0
1554160722921328642,1470254738,sportbible Brazilian Ronaldo day fanny cries go another club downs tools ,en,20220801T17 42 45 000Z,Twitter Android,,0,0,0
1554160722510114816,1524803518984425472,jhonz005 RonaldoW7 go account look media everyone see who's crying every Ronaldo fan pages,en,20220801T17 42 45 000Z,Twitter Android,,0,0,0
1554160715979575296,918624623624884226,captainvarane TrollFootball Here's Ronaldo's mixtape 1 I'm Fraud 2 I Need Ft Benzema amp Modric 3 Rejected Ft Bayern amp Chelsea 4 I Belong Ft Europa League 5 Living In Box Ft Penalty Box 6 Ghostman 7 Give Norwich 8 2nd Place Ft Ballon d'Or 9 Bottling,en,20220801T17 42 44 000Z,Twitter Android,,0,25,0
1554160700376813568,1547659805958893569,7RCris EverythingCR7 Yes also ronaldo rejections ronaldomessi combined goals,en,20220801T17 42 40 000Z,Twitter Android,,0,18,0
1554160657821573122,1202925814070874112,DanThomasESPN Is Cristiano Ronaldo best left winger time,en,20220801T17 42 30 000Z,Twitter iPhone,,0,0,0
1554160652842852352,1483835612184600585,GhanaRonaldo Buchi2ME gnosisacademy11 kkrwilliams partomtywiz1 welcome following I promise follow back sure Trust leads❣️,en,20220801T17 42 29 000Z,Twitter Android,,0,2,0
1554160638582312960,1440579718781169675,goal PSGEnglish TeamMessi Ronaldo remain best footballer ever history Fb,en,20220801T17 42 25 000Z,Twitter iPhone,,0,0,0
1554160638422929411,325142568,TammyTeneson write ups Ronaldo fans watch yesterday all,en,20220801T17 42 25 000Z,Twitter Android,,0,0,0
1554160613860966401,1436672566660272129,GhanaRonaldo gnosisacademy11 kkrwilliams IFB immediately ️ ️ ️,en,20220801T17 42 19 000Z,Twitter Android,,0,3,0
1554160590918242308,3329688826,For Sale Sound Toyota Camry Big Daddy XLE 2003 Model ❗❗ Sound 4 Plugs Engine Sharp Automatic Gear Cold AC Chilling Back front Classy Interior design 1 7m ☎️08114099703 Ibadan Pls RT Kano mane messi Ronaldo Manchester United Davido wiskid Big Wiz BBNajia ,en,20220801T17 42 14 000Z,Twitter Android,,11,19,0
1554160589672329216,1437014361940267009,Snownies AlwaysCuler UTDxGoat brfootball PSGinside Wont make idol pessi win many UCLs Ronaldo,en,20220801T17 42 14 000Z,Twitter Android,,0,1,0
1554160587478908930,1485292379988848642,HonestRonaldo1 leakcr7 SaraFCBi Bodied successful ratio,en,20220801T17 42 13 000Z,Twitter Android,,0,0,0
1554160586874814465,1532489745477120000,"GhanaRonaldo gnosisacademy11 kkrwilliams I follow back immediately, I don't unfollow",en,20220801T17 42 13 000Z,Twitter Android,,0,4,0
1554160584014417921,1553639598777049089,GhanaRonaldo gnosisacademy11 kkrwilliams Active,en,20220801T17 42 12 000Z,Twitter Android,,0,6,0
1554160582244311052,1290624015753715713,Ronaldo awol fine ,en,20220801T17 42 12 000Z,Twitter iPhone,,0,1,0
1554160572303826947,1202925814070874112,"DanThomasESPN would become better coach, messi ronaldo",en,20220801T17 42 10 000Z,Twitter iPhone,,0,0,0
1554160571435597825,1225346075302793216,"BigJR619 thathein21 JamesCDolan92 TheGerrardEra sportbible single one Suarez, van Persie, Henry, Drogba, CR7, babatov, Tevez, Anelka won time lots don't know saying ",en,20220801T17 42 09 000Z,Twitter Android,,0,0,0
1554160562224996352,1313524204315316225,GhanaRonaldo gnosisacademy11 kkrwilliams Follow take follow back,en,20220801T17 42 07 000Z,Twitter Android,,1,6,0
1554160552896860161,1061670354001821702,"7RCris Benjami44973853 GOATnaldoxeven KayMurrayFan RonaldoW7 don't talk pre assists Messi use pre assists players rarely makes assists, e g Ronaldo see look games goalscorer, don't look creativity, moves, throughballs, dribbles Maybe coz Ronaldo incapable these",en,20220801T17 42 05 000Z,Twitter Android,,0,0,0
1554160543832985601,3250319736,DanThomasESPN Ronaldo criticism strong take away united even finish top 6 add Chelsea forsure top 4 Doesn’t add taking away,en,20220801T17 42 03 000Z,Twitter iPhone,,0,0,0
1554160520441335811,1373788925286825986,GhanaRonaldo gnosisacademy11 kkrwilliams Follow nobzofficial I follow back asap immediately Hit follow button get follow back ,en,20220801T17 41 57 000Z,Twitter Android,,0,2,0
1554160514606870528,1491342990761086978,EuropaLeague guys waiting time chance tweet Ronaldo's pic ,en,20220801T17 41 56 000Z,Twitter Android,,0,0,0
1554160504209285120,1055620886,UTDDeng guys really calling hazard commenting awesome similarity young Ronaldo left hand side,en,20220801T17 41 53 000Z,Twitter Android,,0,1,0
1554160481538957313,1531613833353117697,Tianatoks GhanaRonaldo gnosisacademy11 kkrwilliams haven't fb,en,20220801T17 41 48 000Z,Twitter Android,,0,2,0
1554160479022481409,1544986721703673857,"LUHGtruth Lol United PR really good job d Glazers PR team loves diverting attention away d Glazers direct players First Fellaini,Jose,Pogba Ronaldo Even obvious really need defensive midfielder",en,20220801T17 41 47 000Z,Twitter Android,,0,1,0
1554160476975759361,1493022730928758787,TimelineCR7 hate Ronaldo great everything keep great that’s all,en,20220801T17 41 47 000Z,Twitter iPhone,,0,1,0
1554160474236878855,1410675232420122625,MfdsmmN DiegoSi67772141 YoungSavage3o2 ChKnNgT1 ErlingRoIe Lol nobody talking farmers league Ronaldo went 9x league winner Juventus still managed ruin record let's honest Serie shit Lukaku Top scorer Ibrahimovic got retirement MLS went became top scorer,en,20220801T17 41 46 000Z,Twitter Android,,0,0,0
1554160473188212737,1546501946395312129,MallamBelloUsy amitttrmfc Real Madrid 111 Barka United 20 Barka Ronaldo beat Barka 3 clubs 30 last time played Pessi’s Barka Pessi losses wins Juventus Bayern ‍♂️‍♂️,en,20220801T17 41 46 000Z,Twitter Web App,,0,0,0
1554160470533226497,1063061283766001664,Mendes everything complete Ronaldo’s Man United exit ,en,20220801T17 41 45 000Z,WordPress com,,0,0,0
1554160468595511296,348390755,"He would Manchester City legend fall huge, sure footballer day age go United Man City open option nostalgia effect massive Ronaldo made mistake regretting bitterly ",en,20220801T17 41 45 000Z,Twitter iPhone,,0,0,0
1554160467911839747,1540083566754861061,markmurdock3 Messi Vs Ronaldo war ,en,20220801T17 41 45 000Z,Twitter Android,,0,1,0
1554160461360291840,1547368274190532610,"avsn10 RoM literally obsessed slandering Ronaldo, want play dumb guess",en,20220801T17 41 43 000Z,Twitter Web App,,0,0,0
1554160458399158273,1553437714824970240,GhanaRonaldo gnosisacademy11 kkrwilliams New GBorgu,en,20220801T17 41 42 000Z,Twitter iPhone,,0,4,0
1554160454020243457,1316641858907447297,GhanaRonaldo gnosisacademy11 kkrwilliams preshbrownie ️follow pls,en,20220801T17 41 41 000Z,Twitter iPhone,,1,10,0
1554160447296704512,1358861294468812813,Ronaldo done everything football complete football ever still playing hardest league Isn't everyone I wish leave join Bayern real Madrid Tbh espn brfootball many crying Ronaldo join Madrid ,en,20220801T17 41 40 000Z,Twitter Android,,0,1,0
1554160398500302849,1494026991611359233,PrivvKaIim goals finals Ronaldo less games,en,20220801T17 41 28 000Z,Twitter Android,,0,1,0
1554160389461626880,1532751122888278016,GhanaRonaldo izziekinq gnosisacademy11 kkrwilliams BasiiJoe follows back immediately,en,20220801T17 41 26 000Z,Twitter iPhone,,0,2,0
1554160369375002625,970436202930241537,Crazy even question insult CR7 ,en,20220801T17 41 21 000Z,Twitter iPhone,,0,0,0
1554160367105867779,760301757620551680,loganpinedaa ESPNFC It’s Ronaldo’s fault played Uruguay U penalize something entirely control I don’t penalize Messi dropping hat tricks eibar anytime plays/played them,en,20220801T17 41 21 000Z,Twitter iPhone,,0,0,0
1554160357601554432,1487071481041461249,amitttrmfc Ronaldo better,en,20220801T17 41 18 000Z,Twitter Web App,,0,7,0
1554160350098067456,1453127781651451908,Emmygold22 GhanaRonaldo gnosisacademy11 kkrwilliams Cute,en,20220801T17 41 17 000Z,Twitter iPhone,,0,3,0
1554160345417220098,1553390882019319808,GhanaRonaldo gnosisacademy11 kkrwilliams I follow baby ️,en,20220801T17 41 15 000Z,Twitter Android,,0,3,0
1554160344137867264,1484891096324923396,"UTDTrey bkzayden current squad without reinforcements Ronaldo without prolific goal scorer,we shit season",en,20220801T17 41 15 000Z,Twitter iPhone,,0,0,0
1554160342187606016,1083100562068066308,"FCBMessian1910 AugBem breathMessi21 Primed he’s playing farmers league getting outshined Mbappe Meanwhile young Ronaldo elite dribbler playing hardest league it’s hey day Forget prime, even super young Ronaldo outshines form Neymar ",en,20220801T17 41 15 000Z,Twitter Web App,,0,0,0
1554160335187230721,813331598657474560,"MessilessLeo JoshuaUbeku point here, Messi superior records, prefer CR7 you're fan Thought much That's including fact Messi younger played lesser matches Don't worry Messi soon career goals you'll remove ",en,20220801T17 41 13 000Z,Twitter Android,,0,19,0
1554160333249470464,2515343317,RabatSamuel JoshuaAbiodun19 sfsa2 FCBMessian1910 breathMessi21 Ronaldo better goalscorer he's playing striker since 2014 Neymar much better overall player If watched 20142018 you'd know can't compare Inzaghi Kaka Zidane Football much goals ,en,20220801T17 41 13 000Z,Twitter Android,,0,0,0
1554160327767506945,1483315001351938048,GhanaRonaldo gnosisacademy11 kkrwilliams IFB Come onboard let's rule Twitter streets together ,en,20220801T17 41 11 000Z,Twitter Android,,0,5,0
1554160301960044544,1453127781651451908,GhanaRonaldo gnosisacademy11 kkrwilliams Bro fb,en,20220801T17 41 05 000Z,Twitter iPhone,,1,16,0
1554160298965213184,212588367,GhanaRonaldo gnosisacademy11 kkrwilliams Remiazania1 quick follow back ,en,20220801T17 41 04 000Z,Twitter Android,,0,6,0
1554160294884024320,1574821573,This guy never stops amaze Looks like 2007 cr7 GOAT CR7,en,20220801T17 41 03 000Z,Twitter Android,,0,0,0
