tweetid,authorid,content,lang,date,source,geo,retweetcount,likecount,quotecount
1554365620158070784,456385482,Messi highest paid footballer world guess chose make comparison Cristiano put w kind targeting media whole career smfh ,en,20220802T07 16 57 000Z,Twitter iPhone,,0,0,0
1554365524200476672,913562335226167296,Charles86993447 MuhammadLeo172 EverythingCR7 really even aren't biased say like even barca messi fans say great epl ones think isn't epl legend messi fanboys ,en,20220802T07 16 34 000Z,Twitter Web App,,0,0,0
1554365514285289474,1520810103712235520,HOPE GREAT NIGHT ️ Asuu|Messi|breastfeeding|CFC|Start Sancho|Osama bin laden|Yorubas|Marriage|Carter efe ,en,20220802T07 16 31 000Z,Twitter Android,,2,5,0
1554365510653214721,1553759592139849728,"7RCris messisdgoat EverythingCR7 Messi goldenboots history won based league goals,so messi worry league goals Penaldo worry league goals catch messi number goldenboots",en,20220802T07 16 31 000Z,Twitter Web App,,0,0,0
1554365423717695488,790915139033767936,FULL SKIT BBNaija BambamSorry Messi Carter Efe Khalid Deji Osinbajo HOBIPALOOZA helicopter PeterObiForPresident2023 ,en,20220802T07 16 10 000Z,Twitter iPhone,,0,0,0
1554365362740895744,4144998742, Lionel Messi two trophies away becoming jointhighest trophy holder football history GOATGREATEST TIME Messi|Messi|UCL ,en,20220802T07 15 55 000Z,Twitter Android,,0,2,0
1554365361310629890,735174630,"BarcaUniversal Xavi took less team 9th 2nd Beat Real Madrid, Atletico Napoli huge shorelines well Xavi showed improvement hence got support Koeman Messi Griezmann btw ",en,20220802T07 15 55 000Z,Twitter Web App,,0,0,0
1554365354947878912,387665903,"La Masia PR dey live Messi, Iniesta, Jordi Alba, Xavi, Busquets tax dey package serious nkoso give world football ever since answer God one day ",en,20220802T07 15 53 000Z,Twitter iPhone,,8,5,0
1554365349507874816,1522674898690265089,EPL Read Ronaldo Is Attacked Leaving Old Trafford BambamSorry Datti ASUUStrike Messi BBNaija Osama Bin Laden Amaka Dubai Fati Zack Orji Harden IPOB Msport BREAKING NEWS Wike breastfeeding NickiMinaj BBNaija7 Wizkidfc ,en,20220802T07 15 52 000Z,Twitter Web App,,0,0,0
1554365341526102016,1173564229061894145,IbiShittu Messiah Football Messi ,en,20220802T07 15 50 000Z,Twitter Android,,0,1,0
1554365325407178752,1450139861541867525,"M0SaIahh ""Football Pictures hit hard"" ""Messi pictures hit hard""",en,20220802T07 15 46 000Z,Twitter Android,,0,1,0
1554365274547032065,1533817202847076352,JJculer21 Messiism KunalXgoat Warra place,en,20220802T07 15 34 000Z,Twitter Android,,0,1,0
1554365213318778880,1678594220,"luke1878 I heard reluctant stop playing Messi Frank said ""You know Rondon right"" Gueye ",en,20220802T07 15 20 000Z,Twitter Android,,0,0,0
1554365206201073664,1524662239504236545,Messiism nothysteric30 KunalXgoat Near ganges,en,20220802T07 15 18 000Z,Twitter Android,,0,0,0
1554365188534665217,1254821155757842432,I met Messi ,en,20220802T07 15 14 000Z,Twitter Android,,0,2,0
1554365176354414592,2180389757,LM7joe10 MrFilipeOrlando Neymer 2 goals 1 penalty mvp de Maria supposed b MVP finalisima reason y Messi alot momt 2020 season dembelle scored winner mvp many robberies PR done overcome Ronaldo Deserved people always shadow ,en,20220802T07 15 11 000Z,Twitter Android,,0,0,0
1554365090022973440,1533019010576568321,"Check article hertechtrail, helping thousands African women get tech techblit uiux AcademicChatter programming BlackTechTwitter Messi Onne gamedev womenintech NodeJS ASUU MachineLearning BambamSorry Osama bin Laden ",en,20220802T07 14 50 000Z,Twitter Web App,,12,7,0
1554365033634824192,1552888208261844992,OJUM0OLA PulseNigeria247 Caprison big CAP Wizkid fuvking hard working davido way dey buy song dey hardworking pass dey write songs I fit agree Messi Ronaldo posting sessions gym doesn’t make Messi less hardworking,en,20220802T07 14 37 000Z,Twitter iPhone,,0,0,0
1554365030984044546,1554216105606057984,"GDRef0rmed EIIisV3 Asgotpacked Warra challenge managing Messi,Iniesta,Xavi,Dinho,Eto,Henry etc , decent manager would flourish sort team ",en,20220802T07 14 36 000Z,Twitter iPhone,,0,0,0
1554365024579239938,2174512683,Messi GOAT TalkYourTalk Messi,en,20220802T07 14 35 000Z,Twitter iPhone,,0,0,0
1554364947341123587,1554044779314515969,"If In UAE Must Visit Dubai Desert Safari Enjoy Dune Bashing, Camel Ride, SandBoarding, Belly Dance, Tanura Dance, Fire Show, many UAE Dubai DubaiDesertSafariGroup AdventurePlanet Taiwan Messi Pelosi Foreignfundingcase opec ",en,20220802T07 14 16 000Z,Twitter Web App,,0,0,0
1554364943302070272,1015719137111363584,"prasadtvz Biswarup1997 nozejj SK10Football Even without scoring, Messi still bosses game, like méchant shamefully leaves stsdium final whistle ",en,20220802T07 14 15 000Z,Twitter Android,,0,0,0
1554364843032920064,1533817202847076352,"Messiism JJculer21 KunalXgoat We're tellin you, better focus new signing ",en,20220802T07 13 51 000Z,Twitter Android,,0,0,0
1554364830970265601,1532146051695751168,MrFilipeOrlando Ronaldo's greatest achievement compared Messi,en,20220802T07 13 49 000Z,Twitter Android,,0,0,0
1554364800397971456,1524662239504236545,Messiism nothysteric30 KunalXgoat Rishikesh,en,20220802T07 13 41 000Z,Twitter Android,,0,0,0
1554364785952694272,1540613164232224769,football footballnews Neymar neymar football goals goat messi viralvideo shorts Latest football goals video ,en,20220802T07 13 38 000Z,IFTTT,,0,0,0
1554364765849485312,1076238964783308801,Messi GOAT TalkYourTalk Messi,en,20220802T07 13 33 000Z,Twitter Android,,0,0,0
1554364753941876737,261473986,profit8lue Messi went play French league cop He's never looked challenge,en,20220802T07 13 30 000Z,Twitter Android,,0,0,0
1554364740306145280,930493212107698176,The Police call security meeting ASUU Sam Omatseye South East Cucurella Messi Marriage Reno //t co/ewBjr3BPSj,en,20220802T07 13 27 000Z,Twitter Android,,0,0,0
1554364710149136386,338593889,pinglikexabi Messicomps right fault,en,20220802T07 13 20 000Z,Twitter iPhone,,0,0,0
1554364637956669440,1534264343994540032,"Lady tried best boyfriend,shocked praised mom ASUU • Khalid • Amaka • Deji • Marriage • Messi • BambamSorry • BBNaija  • Osama bin Ladin ",en,20220802T07 13 03 000Z,Twitter iPhone,,0,1,0
1554364583363723264,1099915012037099521,"Download Music Mp3 Beyonce Ft Tems, Grace Jones Move music music beyonce tems gracejones TemsMusics downloadpage BBnaija Messi Wizkid Davido",en,20220802T07 12 50 000Z,notice com ng,,0,2,0
1554364523238260738,1432957944,It's saka martineli PremierLeague Messi ,en,20220802T07 12 35 000Z,Twitter Android,,3,2,0
1554364447778410496,1124462707355181056,"MessilessLeo papielwino nanaamensah JoshuaUbeku I think CR eternal head Nobody remember 3 years later Messi eternal coz records GOAT, individual title, team trophy, etc Better keep write another essay Messi Coz getting harder year year Messi proves all",en,20220802T07 12 17 000Z,Twitter Android,,0,0,0
1554364441541881857,1553759592139849728,"jamaldank Messi age 20 won ballondor saka 20 years old ,messi won ballondor age 34",en,20220802T07 12 16 000Z,Twitter Web App,,0,0,0
1554364422679773184,1531256992001839104,UnitedStandMUFC sport ManagingBarca sick hearing dingdong's name dude ever won Eredivisie copadelrey thanks Messi ego match CR7 ,en,20220802T07 12 11 000Z,Twitter Web App,,0,0,0
1554364421400662016,3825128068,TimelineCR7 carrying like Ronaldo doesn't Media conglomerates creating narratives talking shit Messi see things Piers Morgan says Messi ,en,20220802T07 12 11 000Z,Twitter Android,,0,0,0
1554364419446116352,1250685335169830912,amitttrmfc PSGINT Messi obviously Arsenal bottled ucl sadly I’m forced support psg,en,20220802T07 12 10 000Z,Twitter iPhone,,0,2,0
1554364416111415297,1533817202847076352,Messiism JJculer21 KunalXgoat Yes does,en,20220802T07 12 10 000Z,Twitter Android,,0,1,0
1554364379457413120,1533817202847076352,"JJculer21 Messiism KunalXgoat Cool, kopite isn't coming doe",en,20220802T07 12 01 000Z,Twitter Android,,0,0,0
1554364361329844224,628034646,"Logicandcommon2 talkSPORT It's ok around kids young boys, it's players ok around matured married veterans like Ronaldo, Messi, zalatan etc, wife cool too, Like it's uncomplicated think I must say",en,20220802T07 11 57 000Z,Twitter Android,,0,0,0
1554364354115551232,1554216105606057984,"PepoIogy EIIisV3 Fergie won ucl aberdeen inherited united team won league title almost 20 years pep hand started career barca players like Xavi,Messi,Iniesta,Bousquets,Dinho went prime bayern went moneybag city easy",en,20220802T07 11 55 000Z,Twitter iPhone,,0,0,0
1554364329457324033,1445038675797192705,Labyrinthine22 viniball Messi white thats If black would single ballon d or,en,20220802T07 11 49 000Z,Twitter iPhone,,0,0,0
1554364320238141440,1389923349602738177,ShanviMessi Messi final performance Spanish Super Cup ️13 19 Copa del Rey ️9 10 Club World Cup ️4 3 UEFA Super Cup ️3 4 Champions League ️2 3 French Super Cup ️1 1 22 Goals Copa Del rey spanish cup ,en,20220802T07 11 47 000Z,Twitter iPhone,,0,0,0
1554364304102948864,1542345871492530178,WoniWroos Messi ballon d'ors active players combined,en,20220802T07 11 43 000Z,Twitter Android,,0,1,0
1554364257109786625,1171791180,ShanviMessi put G/A Messi relevant midget finished he's whole Career carried,en,20220802T07 11 32 000Z,Twitter Android,,0,0,0
1554364247269933056,1501649786281279495,BarcaUniversal Difference koeman Messi better 20 footballers bought,en,20220802T07 11 29 000Z,Twitter Android,,0,0,0
1554364233571115009,1533817202847076352,"Messiism JJculer21 KunalXgoat Aye please stop dude,we're lollygaggin, I mean what's wrong",en,20220802T07 11 26 000Z,Twitter Android,,0,0,0
1554364227778842624,1421117644715945986,FrankCastleMilk JoshuaUbeku Never sad “facts” Messi fans rely delusional world Plays friendlies France barely scores yet credits awesomeness Messi league lol,en,20220802T07 11 25 000Z,Twitter Web App,,0,0,0
1554364174209351681,1550165729311440898,Giveaway loading soon followers Wike/go verify/tinubu/Datti/BambamSorry/Messi/kwankwaso/breastfeeding/Datti/south east,en,20220802T07 11 12 000Z,Twitter Android,,0,1,0
1554364150448627713,1169940662722224128,Messi GOAT TalkYourTalk Messi,en,20220802T07 11 06 000Z,Twitter iPhone,,0,0,0
1554364130249048064,1524662239504236545,nothysteric30 Messiism KunalXgoat 9 55 pm ashram near ganga river ganga jal,en,20220802T07 11 01 000Z,Twitter Android,,0,0,0
1554364108035788802,1321054005854961664,ellatoone99 Messi goal Class apart ,en,20220802T07 10 56 000Z,Twitter iPhone,,0,0,0
1554364087676592130,1045361922923737088,Carter efe || CARDI || Osinbanjo|| Messi Chelsea fan Domino's account handler ,en,20220802T07 10 51 000Z,Twitter Android,,0,0,0
1554364056957493249,1548713034968965122,Machala get competition industry machala messi Cucurella ,en,20220802T07 10 44 000Z,Twitter iPhone,,0,0,0
1554364043733139456,712999653701124096,ChristoNoble7 KeralaBlasters IndSuperLeague Obechge amp Messi destructive ,en,20220802T07 10 41 000Z,Twitter Android,,0,0,0
1554363981111984128,1495142366365331464,J47386260 DrizzleUtd NotWinOrDie1 viniball floperezv2 photos Messi wife camera roll I can’t believe random Argentinian man lives rent free head loser,en,20220802T07 10 26 000Z,Twitter iPhone,,0,0,0
1554363979509768192,1451223126524796929,"David35845081 SelecaoTalk assophis SirPELETheKING arielipillo ExJohnHonesty hvstats Yeah, agreed In time debate, I feel Messi edges cause he's better dribbler albeit slightly also better general playmaker slightly he's greater goalscorer Messi slightly , he's fact, greater goalscorer everybody else",en,20220802T07 10 26 000Z,Twitter Android,,0,0,0
1554363950833504257,1521792909267410944,"Apple Music subscription available 6months4K Netflix login available 1year subscription6k Osama bin Laden,Carter Edd,Cucurella,Start Sancho,Messi ",en,20220802T07 10 19 000Z,Twitter iPhone,,0,0,0
1554363938879418368,1533817202847076352,"Messiism JJculer21 KunalXgoat Ayo, cringe bro mad least respect him",en,20220802T07 10 16 000Z,Twitter Android,,0,1,0
1554363930331516928,370052887,"DerAugustus Don’t overestimate, Magdeburg like BVB Lions calling Götze new Messi God’s sake Frankfurt good team, let best win, course hopefully FCBayern",en,20220802T07 10 14 000Z,Twitter iPhone,,0,0,0
1554363928439816193,1122153975200063488,Laporta 'work silently' restore Messi relationship ,en,20220802T07 10 13 000Z,IFTTT,,0,0,0
1554363909490065410,1273679162083966976,Two questions 1 Messi vaping 2 Neymar sitting man's lap like ,en,20220802T07 10 09 000Z,Twitter Android,,0,0,0
1554363908109897730,1472114574,Team Messi ,en,20220802T07 10 09 000Z,Twitter iPhone,1e5cb4d0509db554,0,0,0
1554363846244040704,1349667270,"You ain’t wrong , chances got signing Messi , Neymar Lewandowski window ",en,20220802T07 09 54 000Z,Twitter iPhone,,0,0,0
1554363769459023872,1539549755088551938,And go every social media site find c Ronaldo either posting mostly family rare see Messi big celebraties,en,20220802T07 09 35 000Z,Twitter Android,,0,0,0
1554363768926240768,1533019010576568321,What techblit uiux blog Messi sabinus MachineLearning javascript AcademicChatter gamedev programming BambamSorry Onne South East ASUU technext techpoint techcrunch techcabal coding tech WomenInSTEM BlackTechTwitter Osama bin Laden Go Verify ,en,20220802T07 09 35 000Z,Twitter Web App,,9,7,0
1554363744095985664,1153604474008682496,What think Arsenal's third away kit Available sizes Price 7000 Messi BambamSorry Cucurela ,en,20220802T07 09 29 000Z,Twitter Android,,0,0,0
1554363725309652993,1533817202847076352,"JJculer21 Messiism KunalXgoat Alright, I'll get time it",en,20220802T07 09 25 000Z,Twitter Android,,0,0,0
1554363699460452353,1553759592139849728,"Dipakahir71 ro4it aronaikey SK10Football Dude messi top scorer top assister best player motms keypasses chance created etc ,messi almost single handedly won copa America Whereas inesta won World Cup, like umtiti 2018 , ur logic umtiti deserved 2018 ballondor cause won worldcup",en,20220802T07 09 19 000Z,Twitter Web App,,0,0,0
1554363664383320065,1281850515635281920,"Good day everyone, cars available Lagos referral fees guaranteed , Please help retweet pops tl, customer might Carter efe bbnaija messi Khalid deji wizkid sheggz cucurella go verify doyin hermes davido phyna asuu messi ",en,20220802T07 09 10 000Z,Twitter Web App,,1,0,0
1554363657273982976,1281850515635281920,"Good day everyone, cars available Lagos referral fees guaranteed , Please help retweet pops tl, customer might Carter efe bbnaija messi Khalid deji wizkid sheggz cucurella go verify doyin hermes davido phyna asuu messi ",en,20220802T07 09 09 000Z,Twitter Web App,,0,0,0
1554363650084929536,1281850515635281920,"Good day everyone, cars available Lagos referral fees guaranteed , Please help retweet pops tl, customer might Carter efe bbnaija messi Khalid deji wizkid sheggz cucurella go verify doyin hermes davido phyna asuu messi ",en,20220802T07 09 07 000Z,Twitter Web App,,5,8,0
1554363642480574464,1281850515635281920,"Good day everyone, cars available Lagos referral fees guaranteed , Please help retweet pops tl, customer might Carter efe bbnaija messi Khalid deji wizkid sheggz cucurella go verify doyin hermes davido phyna asuu messi ",en,20220802T07 09 05 000Z,Twitter Web App,,23,26,0
1554363638324285441,1214095308142956544,timesofball Funny Messi’s pic always used every Barca slander u don’t want take credit team starts winning,en,20220802T07 09 04 000Z,Twitter iPhone,,0,0,0
1554363567725494272,1344792186500603904,Khaljrsoleth AyindeDavid6 TenSlag Fraud Messi football knowledge gt gt gt gt ,en,20220802T07 08 47 000Z,Twitter iPhone,,0,0,0
1554363558099558400,1542763373816938502,Lionel Messi goal Mexico 2007 simply magnificent Argentina Messi ,en,20220802T07 08 45 000Z,Twitter Android,,12,42,0
1554363553712185345,1113420608883253250,CristianoXtra What's cringey ass fanbase involving messi posts,en,20220802T07 08 44 000Z,Twitter Android,,0,0,0
1554363549606383616,1303244374910758912,"JoshuaUbeku Bro, high weed Messi's name less alphabets ronaldo's name Ronaldo greatest",en,20220802T07 08 43 000Z,Twitter Android,,0,0,0
1554363538679930880,1441989298929029120,"timesofball dumb Ronaldo played 130 games Messi, means Messi would 12 UCL goals 14 International goals, god Ronaldo fans dumb ",en,20220802T07 08 40 000Z,Twitter Web App,,0,0,0
